"Drums of Heaven",1800,28.5580181,77.2059342
"Dunkin' Donuts",600,28.5558677,77.2021844
"Evergreen Sweet House",450,28.5562101,77.2026428
"Gung The Palace",2500,28.5568725,77.2054344
"Keventers",250,28.5565678,77.2024756
"La Seine -The Chocolate Emporium",300,28.5566267,77.2023504
"Nagaland's Kitchen",1200,28.5577921,77.2057351
"Pasta La Vista",600,28.5577669,77.2080004
"Tamura",1500,28.5580523,77.2062936
"The Chai Story",300,28.5574296,77.2057664
"The Clay Oven",1200,28.5574266,77.2049011
"Aazad Chicken Corner",200,28.5584086,77.2057995
"Chaipiyoji",200,28.5579188,77.2028955
"Chatkara",200,28.5566575,77.2024756
"HoG - House of Goodies",350,28.5610837,77.2169384
"Kettle & Kegs",200,28.557068,77.2049011
"Krishna Juice & Shakes Corner",100,28.560101,77.2097034
"Momolicious",200,28.5589794,77.20243322
"Pastry Palace",500,28.5572038,77.2025654
"Sweet Sensations",300,28.5608042,77.2039156
"The Pirates Of China Town",350,28.56250844,77.21116707
"Hot n Hot",450,28.5526247,77.203602
"Bikaner Sweets",250,28.7010154,77.2052335
"Coalition Cafe",800,28.6945529,77.2044316
"Keventers",400,28.695646,77.2041375
"Mid Night Khana",400,28.73409022,77.0955538
"Ministry of Cafe",1000,28.6965012,77.2041824
"Officer's Kitchen",300,28.7007738,77.2212289
"Sahni's Fish Corner",450,28.7073875,77.2028349
"Sardar A Pure Meat Shop",150,28.7011015,77.2088685
"Singh Mutton & Chicken Shop",300,28.700431,77.2051662
"The Mashup",1100,28.69471,77.2041824
"Vaishnu Bhojanalaya",150,28.698905,77.2042028
"Central Perk",500,28.6957933,77.2042723
"Diet Dabba",250,28.6944315,77.2049891
"Mama's Buoi",1000,28.6929495,77.2054401
"New Vikrant Restaurant",550,28.6987623,77.2053503
"The Vintage Avenue",800,28.6951234,77.2038231
"Apna Punjabi Zayka",500,28.7073367,77.2029119
"Best Biryani Centre",350,28.6984564,77.2077365
"Delhi Chaat Bhandar",150,28.7099284,77.2044321
"Encounter",800,28.6975121,77.2044519
"Flavour's",200,28.700706,77.2084849
"Friends Fast Food",300,28.6945895,77.2049879
"Hot & Pot",250,28.6991585,77.2048113
"Lucky Corner Shop",200,28.6961012,77.2048186
"Mahesh Shudh Vaishno Bhojanalya",100,28.6979305,77.2050808
"Piper's & Grill - The Night Chef",500,28.694348,77.208794
"RAM-G Samose Wale",100,28.6961124,77.2045178
"Shubham Vaishno Bhojanalya",100,28.7077386,77.2046316
"Shudh Vaishno Bhojanalaya",200,28.6981059,77.2059791
"Shudh Vaishno Dhaba",200,28.6990689,77.2048113
"Singh Chicken",500,28.7075633,77.2027704
"UFO",500,28.6966432,77.204411
"Urban Patty House",200,28.6944781,77.2050359
"Big Yellow Door",600,28.6950596,77.2040926
"Amritsar Juction",450,28.7000027,77.1883704
"Bawarchi",450,28.6978702,77.193222
"Bawarchi",600,28.6989226,77.192054
"Bhogalji Bikaner Sweets",100,28.7002971,77.1886399
"Bikanervala",550,28.6947792,77.1889993
"Changezi Chicken",650,28.7014836,77.1898079
"Giani's",400,28.7004928,77.1889483
"Gola Northend",1300,28.7014578,77.1895384
"Kay's Chik-In",650,28.701475,77.1897181
"Mr. Lobo",400,28.6991655,77.1917845
"Nut Khut Rasoi",300,28.7013265,77.1895597
"Purani Delhi 6",400,28.6924395,77.1905019
"Raahgiri",400,28.6989717,77.192099
"Singh Dhaba",600,28.6975254,77.1863488
"Sugar Boutique",300,28.6943279,77.1898978
"Zaika Amritsari",400,28.7017609,77.1898978
"Ashok Meat Wala",500,28.7014836,77.1898079
"Baker's Stop",350,28.7003953,77.1887297
"Nut Khat Caterers",300,28.699677,77.1878236
"Penta Cafe",500,28.6991827,77.1919642
"Penta Cafeteria",500,28.6993443,77.1917362
"Roti Aur Boti",100,28.7016159,77.1899423
"Sahni Fish Corner",300,28.7015792,77.1894036
"Aap Ki Khatir",400,28.6988557,77.1918129
"Aggarwal Sweets",200,28.7006314,77.1836813
"Amul Ice-Cream Parlour",200,28.6982502,77.1919823
"Chaat King",300,28.6991164,77.1917396
"Cherry Berry",200,28.6943365,77.1899876
"Flavours Kitchen",500,28.7014836,77.1898079
"Hook Up",500,28.6991568,77.1916947
"Jnm Mama Mafia",200,28.7015191,77.1894379
"Kitchen199",600,28.7006555,77.1839678
"Noddy's",100,28.6982616,77.1920054
"Om Ji Bhature Wale",100,28.7017374,77.1894954
"Peshawari Mehel",400,28.6990208,77.1921439
"Republic of Chicken",400,28.6971907,77.1940755
"Shri Radhe",250,28.7007076,77.1840036
"Spices Affair",600,28.698891,77.1920352
"34 Parkstreet Lane",250,28.5602677,77.2096084
"Bakingo",300,28.5508626,77.2046327
"Bandstand",1700,28.5523954,77.2033238
"Big Fat Sandwich",800,28.5503273,77.2039324
"Blue Tokai Coffee Roasters",350,28.552966,77.207813
"Cafe Coffee Day - The Lounge",750,28.5510835,77.2076874
"Cakes & Bakes",250,28.557586,77.2068141
"Captain Grub",1000,28.55402,77.19397
"Chaat Corner",100,28.5518155,77.2037786
"Cosy Restaurant",1100,28.5513556,77.2043582
"Food Refill",300,28.5626079,77.214976
"Ganesh Anna South Indian Food Corner",150,28.5605341,77.2094004
"Giani",400,28.551367,77.2045662
"Gravies",700,28.5568936,77.2067363
"Green Chick Chop",350,28.542347,77.2027931
"Grub Pub",1000,28.5516775,77.2084143
"Handi Masala Restaurant",500,28.5416535,77.2043752
"Himalaya Dhaba",400,28.5614631,77.2115953
"Hot & Hot",350,28.552691,77.2036513
"Hot Box",500,28.5622242,77.2106376
"Indrani's Kitchen",800,28.5515237,77.2070845
"Kallu Hot Zaika",800,28.5505307,77.2054205
"Kathi Roll Corner 44",250,28.5554938,77.2093121
"Mama Dhaba",150,28.560378,77.2091679
"Miam",800,28.5503273,77.2039324
"Momos House",350,28.5609831,77.2100361
"Nirula's Ice Cream",300,28.5505745,77.2046029
"Overdose",600,28.5618666,77.2141709
"Punjabi Chaap Corner",350,28.5604449,77.2093036
"Punjabi Tadka",500,28.562373,77.2107833
"Rapti Chinese Food",500,28.5618535,77.2141542
"Riyaz Chicken Corner",250,28.5603597,77.2095255
"Sharda Pastry Shop",150,28.5509252,77.2080868
"Southy",450,28.5500479,77.2056973
"Spicy",500,28.5624222,77.2107781
"Subway",500,28.5510151,77.2081473
"The Foodie Cafe",250,28.5521888,77.2039336
"Uncle's Kabab Point",350,28.5639463,77.2120463
"Wimpy",350,28.5522405,77.2039227
"Zaika",350,28.5617035,77.2145148
"Natural Ice Cream",150,28.5513376,77.2045658
"Cafe 6",500,28.5525624,77.2084289
"Cafe Coffee Day",450,28.550438,77.2039819
"Dzukou Tribal Kitchen",1300,28.5509312,77.208163
"Havmor Ice Cream",200,28.5513546,77.2045516
"Lost in Frost",600,28.5397438,77.2063121
"Pink Box",300,28.5513909,77.2045677
"Potet",300,28.5542453,77.2059157
"Root'd",1000,28.5601373,77.2131207
"South Cafe",350,28.5602363,77.2104167
"Sri Balaji",300,28.5622518,77.2106438
"Thalaivar",800,28.5509721,77.2080928
"The Junction",1200,28.5543973,77.2059313
"34 Park Street Lane",200,28.5417943,77.2036655
"Adda The Spice Affair",500,28.5623218,77.210758
"All About Food",100,28.5605085,77.2093815
"Bombay Pao Bhaji",200,28.5414504,77.203929
"Brown House Cafe",250,28.5600874,77.2099284
"Chinese Hutt",400,28.5602665,77.2096165
"Desi Tadka",200,28.560245,77.2098425
"Food Daddy",300,28.5419041,77.204319
"Front Food Corner",50,28.5418706,77.2043423
"Gupta's Vegetarian Paradise",500,28.5636313,77.2116483
"Hot Kathi Roll",250,28.5601549,77.2097525
"Sher -E- Punjab",350,28.5608475,77.2081917
"Shi Cafe",1000,28.55510074,77.19461381
"Sri Balaji",300,28.5631376,77.2143271
"Zaika Kathi Roll",300,28.5603853,77.2095383
"Cravity ",350,28.5532206,77.2079154
"Little Saigon",1000,28.5514459,77.208506
"Summer House Cafe",1850,28.5525204,77.203809
"Elf Cafe & Bar",1600,28.5542839,77.1944778
"Garage Inc.",1900,28.5538347,77.194918
"My Bar Grill",1200,28.5543721,77.1944373
"Wow! Momo",350,28.5546133,77.194795
"Coast Cafe",1400,28.5545112,77.1960285
"Chaayos",400,28.5541711,77.1945289
"Elma's Bakery, Bar, and Kitchen",1900,28.5548297,77.1948429
"Fork You",1600,28.5540858,77.194058
"High5 Cafe & Bar",1200,28.5542208,77.1949328
"Imperfecto",1800,28.5546859,77.1951433
"Maison Des Desserts",1200,28.5534325,77.1941291
"Maquina",1800,28.5540646,77.1943109
"Masha",1200,28.5541496,77.1940584
"Moonshine Cafe & Bar",2400,28.5541314,77.194159
"New York Slice",800,28.5536,77.1941855
"Out Of The Box",1800,28.5541766,77.1944824
"Raasta",2000,28.5541282,77.1944156
"Hauz Khas Social",1600,28.5542851,77.1944706
"Kunzum Travel Cafe",200,28.55333,77.1943217
"Lord of the Drinks Meadow",2200,28.5557479,77.1952737
"Matchbox",1700,28.5541009,77.1941749
"Naivedyam",500,28.555157,77.1952749
"Rang De Basanti Urban Dhaba",1300,28.554476,77.195013
"Smoke House Deli",1600,28.5542015,77.1948582
"Viva Deli - Holiday Inn",1000,28.550327,77.122793
"Cafe on 3 - Holiday Inn",2000,28.5907981,77.2980406
"The Kylin Experience - Holiday Inn",1800,28.5905091,77.2977869
"Thugs - Hotel Broadway",1100,28.6409625,77.2379557
"Chor Bizarre - Hotel Broadway",2000,28.6410435,77.2378659
"Opium Bar - Hotel City Park",2000,28.7056604,77.1430501
"Yellow Mirchi - Hotel City Park",2500,28.7057393,77.1432187
"Curry Capital - Hotel Classic Diplomat",1000,28.5476562,77.1261797
"Viceroy Bar - Hotel Classic Diplomat",800,28.5479078,77.1259999
"Cafe Regent",700,28.6430365,77.1729864
"The Grand Kitchen",800,28.6430256,77.1729982
"Lutyen's - Hotel The Royal Plaza",3000,28.6212265,77.2170282
"Onyx Bar - Hotel The Royal Plaza",2500,28.6212756,77.2170731
"SKY Lounge Bar & Grill - Hotel The Royal Plaza",2500,28.6212756,77.2170731
"Jasmine - Hotel The Royal Plaza",4000,28.6212756,77.2170731
"Lord William Tea Lounge - Hotel The Royal Plaza",2500,28.6212322,77.216908
"Royal Brewery Bistro",2000,28.6213161,77.2170282
"Cafe - Hyatt Regency",3500,28.56904,77.185331
"La Piazza - Hyatt Regency",4500,28.56904,77.185331
"Polo Lounge - Hyatt Regency",2500,28.56904,77.185331
"Sidewalk - Hyatt Regency",1000,28.56904,77.185331
"T.K'S Oriental Grill - Hyatt Regency",4000,28.56904,77.185331
"China Kitchen - Hyatt Regency",4500,28.56904,77.185331
"The Hub -  ibis New Delhi",1500,28.551398,77.123127
"Baked and Wrapped",500,28.5780214,77.2093928
"M.D. Kitchen",600,28.5783748,77.2100616
"Kerala Hotel",400,28.5739586,77.2100216
"New Classic Kitchen",300,28.5780386,77.2095724
"M.P. Canteen",350,28.607967,77.198618
"Mysore Cafe",200,28.6083918,77.2014634
"Maharashtra Sadan",300,28.6184829,77.2296031
"Mirch Masala Restaurant",400,28.6086732,77.1981633
"Shree Rathnam",800,28.6083206,77.2211555
"Abhishek Restaurant",400,28.6307448,77.3016535
"AL Maroosh",500,28.6221018,77.2933535
"Ambarsari Kababs & Curries",400,28.6332414,77.3027284
"Ambrosia - The Golden Palms Hotel",1500,28.6310189,77.3061495
"Bala's Kitchen",300,28.6311765,77.3062105
"Cafe Meadows",200,28.6360907,77.2995552
"Dee The Baker",300,28.6281517,77.3089444
"Dilli Darbaar",100,28.6360024,77.3043502
"Finger Licious",200,28.6362503,77.3056876
"Garden Hut",450,28.6306439,77.3059907
"Hari Mirch Masala",350,28.6360078,77.3031004
"Kamal's",550,28.6351912,77.3031053
"Kocktails & Kurries",950,28.6280802,77.3089888
"Madras Cafe",150,28.6355354,77.3032993
"Mahalaxmi Dairy & Sweets",100,28.6348977,77.3039947
"Meet n Eat",450,28.6282279,77.3082609
"Punjabi Mirchi",650,28.6335406,77.3028343
"The Garam Masala",400,28.627967,77.3079824
"Unique Pastry Shop",200,28.6349194,77.3035124
"Vaishno Amritsari Dhaba",350,28.6278421,77.307845
"Zara Restaurant",400,28.6220862,77.2919552
"Bhatia Sweets",150,28.630711,77.305996
"De Cafepedia",250,28.6360258,77.3030936
"Icy Curls",300,28.634931,77.3037739
"Chakhna",400,28.6308689,77.3012262
"D Brown Affairs",300,28.6362246,77.2995024
"Daya Sagar",400,28.6346331,77.2974464
"Food Code 99",300,28.6274039,77.3011496
"Foodie Singh",500,28.6336787,77.2990042
"Jain Restaurant",500,28.630479,77.2995973
"Kesariya Sweets",250,28.62804124,77.30793916
"KG Confectionery and Pastry Shop",100,28.6348699,77.3038718
"Krishna Da Dhaba",200,28.6355354,77.3032993
"New Kovilakam Restaurant",400,28.63570449,77.30450468
"Nice Food Corner",150,28.6219398,77.2934576
"Radhey Radhey Foods",500,28.6264823,77.3029659
"Schezwan Bakery",200,28.6304877,77.3065335
"Shama Muradabadi Chicken Corner",300,28.6349562,77.3037861
"Tava & Tandoor",400,28.635191,77.3030602
"Chutneez Restaurant Lounge & Bar",1200,28.6339747,77.3095488
"Domino's Pizza",700,28.6308576,77.3012464
"Mangal Sweets",400,28.6304523,77.3015435
"Sweet Tickles",500,28.631723,77.305766
"Ira - The Waterside Bar - ITC Maurya",2000,28.5981818,77.1734292
"Nutmeg The Gourmet Shop - ITC Maurya",1000,28.5974082,77.1735895
"Fabelle Chocolate Boutique - ITC Maurya",1200,28.5974082,77.1735895
"Golf Bar - ITC Maurya",3500,28.5981778,77.1734391
"Bukhara - ITC Maurya",6500,28.5974659,77.1737243
"Tian - Asian Cuisine Studio - ITC Maurya",7000,28.5973505,77.1734547
"Ashish Lal Dhaba",400,28.63209722,77.23888333
"McDonald's",500,28.63255,77.24104444
"Udupi Cafe",300,28.6311424,77.24134527
"34, Chowringhee Lane",350,28.6347982,77.097151
"Amritsar Express",100,28.6356447,77.0969155
"Anand Chicken & Fast Food",400,28.6274912,77.096421
"Baba Chicken Ludhiana Wale",300,28.6355956,77.0968706
"Bombay Vada Pav",150,28.6360464,77.0969926
"Cafe Coffee Day",450,28.6362828,77.0971876
"Chin Pokli",400,28.620964,77.107504
"Curries",600,28.6275885,77.1090874
"Deepak Vaishno Dhaba",350,28.6310878,77.0981016
"Delhi Dhaba",300,28.6237129,77.1022244
"Dewan Sweets",100,28.6196388,77.1108383
"Flirty Momo's",350,28.6494365,77.1028818
"Frontier",200,28.6312881,77.0975994
"Giani",400,28.6255303,77.1109713
"Green Chick Chop",350,28.6316476,77.0980497
"Khalsa Veg Corner",300,28.6343754,77.0980565
"Kings Kulfi",150,28.6349446,77.0971673
"Kohli Dhaba",600,28.631387,77.0982505
"Laxmi Ice Cream",200,28.6353891,77.0968803
"Mosaic - SK Premium Park",2500,28.6300121,77.1136177
"Moti Mahal Delux",800,28.6255608,77.1013347
"Mukesh Chic-Inn Hot & Spice",400,28.6356447,77.0969155
"Muradabadi Biryani",300,28.6322412,77.0981402
"Muradabadi Shahi Biryani & Chicken Corner",450,28.6316146,77.0978255
"Nagi Fish Corner",250,28.63561,77.0965558
"Nirula's Ice Cream",250,28.6316165,77.0981006
"Papa Veg Chinese Food",400,28.6347297,77.0971629
"Pindi's Kitchen",450,28.6350493,77.0971063
"Rewari Sweets",400,28.6134073,77.1087679
"Roti Aur Boti",100,28.6313278,77.097836
"Sahni Chicken Corner",500,28.6249007,77.1017394
"Sarpal Restaurant",550,28.6249622,77.1112093
"SGF - Spice Grill Flame",500,28.6334468,77.0981661
"Shanta Fresh Fish Corner",400,28.635497,77.0965824
"Shree Meenakshi Dosai",250,28.6358663,77.0970387
"Singz",600,28.6315014,77.0977886
"Sona Bakers",200,28.6356765,77.0967806
"Tak - a - Tak",300,28.6309971,77.0976322
"The Great Indian Food Truck",250,28.6246348,77.110907
"Tihar Food Court",300,28.6197878,77.1040333
"Uncle Da Dhabha",200,28.6351319,77.0998706
"Variety Chicken Corner",450,28.6212976,77.1074751
"Wah Ji Wah",450,28.6350345,77.0971697
"9 Scoops",300,28.635251,77.0998371
"Kati Roll Cottage",200,28.6344684,77.0994344
"Pul Bangash Wale",300,28.6315308,77.097993
"Sunny Chicken Soup",200,28.6351651,77.0970504
"Yo Momos",300,28.6314535,77.0977144
"Bikaner Sweets",200,28.6344525,77.0997544
"Bittoo Murge Wala",300,28.6360885,77.0972622
"Jalebi Wala",100,28.6353275,77.0970875
"Just Parkash",350,28.6628124,77.1088295
"Kwality Sweet Corner",200,28.6244686,77.1109839
"Mohan Chaat Corner",200,28.6212971,77.1073269
"Mr. Momo",350,28.6357503,77.0996828
"Pishori Chicken Corner",350,28.6235852,77.1018025
"Punjab Patiyala Sahi",350,28.6342008,77.0974053
"Shama Chicken Corner",300,28.6258103,77.1108325
"Wah G Wah",450,28.631327,77.098778
"Grillz",500,28.625289,77.101117
"The Barbeque Company",1200,28.6255344,77.1014229
"Anmol Chicken Corner",400,28.6498101,77.2349022
"Babu Bhai Kabab Wale",200,28.6472969,77.2339142
"Chicken Mughlai",350,28.6487528,77.2335637
"Cool Point Shahi Tukda",100,28.6497205,77.2349022
"Jawahar Hotel",500,28.649456,77.2334814
"Lalu Kababe",200,28.6497621,77.2339276
"Phelwan Biryani Wala",150,28.6470498,77.2350818
"Qureshi Kabab Corner",300,28.6498506,77.2348573
"Al Jawahar",600,28.6496214,77.2327023
"Aslam Chicken",400,28.6486247,77.2335385
"Dil Pasand Biryani Point",200,28.6470498,77.2350818
"Haji Mohd. Hussain",300,28.6489324,77.2336085
"Kallan Sweets",100,28.649672,77.2334979
"The Walled City - Cafí© & Lounge",700,28.6491652,77.2328365
"Al-Nawab",300,28.6498224,77.2362096
"Ameer Sweets House",100,28.6468193,77.2345429
"Anwar Food Corner",600,28.6497611,77.2331077
"Fish Point",200,28.6497507,77.2348182
"Golden Bakery",100,28.6481181,77.2335999
"Hotel Maidah",400,28.6492548,77.2328365
"Lahori Food",400,28.6493023,77.2333916
"Majlis Foods",400,28.6498655,77.2355652
"Cool Point",100,28.6492691,77.2337024
"Haji Shabrati Nihari Wale",200,28.6467702,77.234498
"Karim's",800,28.6493933,77.23363
"Qureshi Kabab Corner",200,28.649739,77.2348509
"Bake Bikaner",500,28.6178488,77.0781883
"Barista",650,28.6308738,77.081247
"Behrouz Biryani",600,28.624851,77.076075
"Brunchilli",800,28.61913158,77.09158983
"Cafe Coffee Day",450,28.6270907,77.0919751
"Chawla Dillivala",600,28.6217683,77.08765
"Dhaba Ambarsariya",700,28.625011,77.101121
"Domino's Pizza",700,28.6298073,77.0903177
"GPW - The Food Hub",400,28.6156773,77.0895476
"Green Bhojanalya",400,28.6237445,77.0821521
"Hira Sweets",600,28.6330204,77.0870265
"Hot Curries",700,28.61683827,77.09035702
"Meenu Caterers",600,28.6168861,77.090369
"Moti Mahal Delux",1000,28.6300262,77.0820473
"New Kadimi",600,28.6158468,77.0944197
"Polka Pastry & Snack Bar",350,28.6311148,77.0966703
"Pudding & Pie",450,28.6180223,77.0888248
"Singz",700,28.6219218,77.0859354
"Slice of Italy",700,28.6216295,77.0884552
"Subway",500,28.6219496,77.0844615
"Suruchee",500,28.6343713,77.0935847
"The Bubble Tea Cafe",600,28.6215998,77.0883654
"The Destination",1400,28.6284185,77.0910311
"The Night Delights",800,28.6202711,77.0887484
"Tingling Pepper",400,28.6361792,77.0960937
"Wah G Wah",450,28.6298512,77.0910906
"Midnight Hunger Hub",800,28.6122787,77.0900756
"BarShala",600,28.6295635,77.0816045
"Bemisaal Reloaded",1250,28.6291122,77.091394
"Bon Appí©tit",350,28.6296625,77.0820832
"Burger Point",300,28.6180324,77.0901845
"Cakes 'n' Crumbs",400,28.6331568,77.0871273
"China Fort",700,28.6285431,77.0910903
"Giani",400,28.6180887,77.0887384
"Hot Cherries",400,28.6335873,77.0871808
"KFC",500,28.6209459,77.0817882
"McDonald's",500,28.6299374,77.0819207
"Pasta Xpress",700,28.6157655,77.0941454
"Tandoor Bar-Be-Que",600,28.6218773,77.0846413
"TBK Kulcha's",300,28.6191652,77.091738
"The Pindi",1300,28.620389,77.0801897
"The Tangy Tomatoes",400,28.6341679,77.0936598
"Thela",500,28.6330626,77.0905124
"Wah Ji Wah",450,28.6217284,77.0884763
"Muffins",250,28.6278364,77.0917978
"Food Scouts",700,28.622406,77.090872
"Aggarwal Sweet India",150,28.5830716,77.2450727
"Bhola Dhaba",300,28.5835117,77.2459911
"Cake Me Up",400,28.5799189,77.2415481
"Chawla Snacks",250,28.5826876,77.2467751
"Chef Joint",400,28.5795335,77.2475434
"China Hut",400,28.5817203,77.2472956
"Chinese Hut",450,28.5816136,77.247116
"Curries & Kebabs",500,28.5791847,77.2583408
"Giani's",400,28.5793555,77.2412786
"Green Chick Chop",350,28.584787,77.2479691
"Kabul Restaurant",450,28.5813084,77.2464868
"Kadimi Dukan",200,28.5825578,77.2481871
"Kadimi Sweets",200,28.5819657,77.24752
"McDonald's",500,28.5812079,77.2419073
"Modi Pastry Corner",100,28.5813908,77.2467562
"New Evergreen Hotel",450,28.5844282,77.2476766
"Nikku Hotel",500,28.5823905,77.2515162
"Om Hotel",600,28.5805634,77.2417277
"Pakeeza Burger",600,28.5813093,77.246482
"Paljees Fresh Baked",200,28.5828513,77.2450505
"Pinka's Rasoi",500,28.5798378,77.2416379
"Republic of Chicken",400,28.5829004,77.2450954
"Sandwich & Sons",500,28.5853525,77.2487324
"Simple Restaurant",500,28.5837347,77.2439728
"Subway",500,28.5828513,77.2450505
"Tempting Bar-B-Que",650,28.5824117,77.2451403
"The Biryani Hut",400,28.5818185,77.2473854
"Beliram Degchiwala",900,28.5828513,77.2450505
"Instapizza",900,28.5853611,77.2488222
"Janta Bakery",150,28.5823926,77.2482385
"Pal Refreshment Corner",500,28.580653,77.2417277
"Transform Nutrition",400,28.5807469,77.2415673
"Bhashi Caterers",600,28.5819018,77.2515611
"Birbal Ji Dhaba",350,28.5815771,77.2512383
"Chaap Express",300,28.5835827,77.2460575
"Daawat-e-Mehak",350,28.5764607,77.262305
"Delhi Biryani Hut",300,28.5815151,77.2468941
"K. B. Eating Point",250,28.5798205,77.2603162
"Kashmiri Wazwan",250,28.5815244,77.247005
"Maan Singh Halwai",100,28.5792658,77.258251
"Mughlai Darbar Muradabadi",300,28.5852629,77.2487324
"P.S. Chinese & Thai Food",300,28.5791121,77.2585204
"Pak Afghan Restaurant",300,28.5814249,77.2467645
"Pakeeza Restaurants",500,28.5812764,77.2463975
"Radhe Shyam Chole Bhature",100,28.5827894,77.2490554
"Sanjha Chulha",700,28.5738108,77.2574428
"Sardar A Pure Meat Shop",300,28.5843025,77.247116
"Shahi Muradabadi & Hyderabadi",200,28.5771398,77.2622917
"Shankar Chinese Foods",200,28.5794004,77.2422216
"Shri Ram Sweets",300,28.5792829,77.2584306
"Subhash Punjabi Family Dhaba",350,28.5815991,77.251335
"Tandoori Nature",400,28.5832431,77.2479992
"Tinker Koch",300,28.5839782,77.2474752
"Wakhra Swag",200,28.5744768,77.2569041
"Chawla's_",800,28.5802945,77.2417277
"Barbeque Nation",1600,28.580749,77.2413236
"Novelty Dairy & Stores",200,28.5837753,77.2439279
"Caara Cafe",600,28.6274922,77.2225973
"Cafe Coffee Day - The Lounge",750,28.62642941,77.22028926
"Cafe Coffee Day",450,28.6290186,77.2198128
"Costa Coffee",600,28.629035,77.21958833
"Gulnar - Hotel Janpath",2000,28.62175556,77.21879444
"Kalpana Restaurant",500,28.6285904,77.220734
"Meenas",550,28.6219039,77.2165193
"Pizza Hut",1000,28.62751063,77.2195131
"Prince Chaat Corner",150,28.628809,77.2185552
"Rajeev Restaurant",200,28.621945,77.2166027
"RSVP",3000,28.6212756,77.2170731
"Samridhi",350,28.623172,77.2167587
"Shan E Dilli",400,28.62913,77.2209805
"The Zest",1100,28.62727844,77.21957177
"Masala Library",5000,28.6182446,77.2186451
"Bhogal Chole Bhature Wala",150,28.62921603,77.22037341
"Bunta Bar",1200,28.6283018,77.2198128
"Cafe Coffee Day The Square",700,28.626685,77.2194865
"Cottage Cafí© by Smoothie factory",650,28.62590527,77.21970689
"Depaul's",200,28.6289072,77.2186451
"Fresc Co",1900,28.6282932,77.2197229
"Informal",1200,28.627044,77.220458
"Lutyens Cocktail House",2100,28.6183217,77.2194535
"McDonald's",500,28.62662923,77.21920632
"Office Office",1200,28.6269407,77.2196331
"Pappu Chat Bhandar",150,28.6276714,77.2225973
"The Beer Cafe",1250,28.62913863,77.21962843
"The Masala Trail",800,28.62711,77.219697
"Chill House Kafe",250,28.627832,77.2186451
"Connoisseur",400,28.62569483,77.20999705
"Pind Balluchi",1000,28.6291892,77.2197229
"Queen's Way",500,28.6284974,77.2181061
"Sea Lord",250,28.6219815,77.2164893
"52 Janpath",1550,28.6271199,77.2196331
"Cafe Southall",1350,28.6272055,77.2205314
"Saravana Bhavan",500,28.6270708,77.2195882
"Tourist Janpath",2000,28.6291434,77.2196051
"Cafe Coffee Day",450,28.5377179,77.2865357
"Cafe Punjabi",300,28.5373236,77.2872342
"Chai Garam",300,28.5377077,77.2866593
"Chai Shots",200,28.5398301,77.2862858
"Chao Cart",400,28.53938,77.2877168
"Deli Belly",1000,28.5398033,77.2884959
"Ego",800,28.5391313,77.2865123
"Fresh n Refresh",500,28.5413666,77.2970413
"Jack Po!tato's",150,28.5372187,77.2875272
"Moti Mahal Delux",950,28.5373632,77.2875567
"Pizza Hut Delivery",800,28.5377272,77.2866858
"Riviera",1000,28.5404503,77.2935319
"Subway",500,28.5376733,77.2866755
"Tamura",1500,28.5374717,77.2874628
"ANF Kitchen Express",450,28.5386022,77.2894195
"Mumu Dahlin",1000,28.5398007,77.294558
"Startup Cafe",500,28.5382002,77.2895211
"Starvin' Marvin",600,28.5436226,77.2978344
"Wok On Wheels",550,28.5398573,77.2900843
"Chai Mantra",200,28.5382385,77.2899644
"Sagar Ratna",600,28.5398069,77.2882379
"Paatra - Jaypee Siddharth",3500,28.6427453,77.1758533
"Eggspectation - Jaypee Siddharth",3000,28.642764,77.1758886
"Ano Tai - Jaypee Vasant Continental",2500,28.55650347,77.16443762
"Tapas - Jaypee Vasant Continental",3000,28.55650347,77.16443762
"The Old Baker - Jaypee Vasant Continental",500,28.55650347,77.16443762
"Eggspectation - Jaypee Vasant Continental",3000,28.55650347,77.16443762
"Paatra - Jaypee Vasant Continental",2500,28.55650347,77.16443762
"Ambarsaria by Gourmet Affaire's",400,28.5364178,77.2383021
"August Moon",1250,28.5366985,77.2385844
"Keventers",400,28.5364802,77.2385653
"Moets Curry Leaf Express",900,28.5367169,77.2386159
"Natural Ice Cream",150,28.5367441,77.2386106
"34, Chowringhee Lane",300,28.5490023,77.1810079
"Qureshi",350,28.54865293,77.16718253
"Shree Ram Sweet Centre",150,28.5494286,77.1807722
"Teflas",300,28.5474027,77.1656368
"The Viraj Food Zone",500,28.5490027,77.1811526
"RollsKing",300,28.5495565,77.1811374
"Secular House Canteen",600,28.5441245,77.1783133
"Amul Ice-Cream Parlour",200,28.5489782,77.1811823
"Sunny Restaurant & Tiffin",400,28.5488714,77.1810026
"Kerala Cafe",150,28.54979385,77.18089364
"Veer Jee Restaurant",450,28.58429443,77.21763119
"Oval Bar - JW Marriott New Delhi",4500,28.552895,77.121445
"Bakey Wish",300,28.5531043,77.2398107
"Bikaner Namkeen Bhandar",150,28.5526774,77.2416379
"Chhole Bhature Corner",150,28.5525536,77.2412786
"Fresh n Frozen",200,28.5536849,77.2409194
"Sanjha Chulha",700,28.5538898,77.2411888
"Shaan e Punjab",600,28.5571618,77.2402459
"Cafe 27",1550,28.5536763,77.2408296
"MR.D - Deliciousness Delivered",700,28.556673,77.2402908
"Pita Pit",600,28.557442,77.236741
