lat,lon
12.9478889,77.5353712
12.9960104,77.48484119999999
13.1024979,77.61716299999999
12.7579595,77.6143312
13.1041866,77.5473949
12.9783211,77.73385139999999
12.8735596,77.56383249999999
12.8617047,77.6832261
13.0274574,77.6900306
12.9886656,77.71185009999999
13.085357,77.644525
13.0274574,77.6900306
12.8735596,77.56383249999999
13.0187542,77.63059489999999
12.9886656,77.71185009999999
13.1041866,77.5473949
13.0690275,77.59079919999999
13.0200021,77.5518105
12.9344677,77.7439053
12.8617047,77.6832261
12.9941357,77.6892331
12.8810346,77.7602039
13.00245,77.708823
12.8178837,77.67089539999999
13.2417155,77.71373059999999
13.0000972,77.7514952
13.0550595,77.6830226
13.0415694,77.6487652
12.88624,77.597681
13.0663138,77.6507041
12.8904203,77.5148337
12.9481617,77.68094119999999
13.029479,77.545092
12.8956917,77.6775754
12.9339158,77.6019266
12.885729,77.537075
12.9060634,77.5403467
12.7924016,77.7792542
12.8848843,77.6819939
12.9266782,77.6990608
12.9240559,77.66866499999999
13.1241534,77.5672242
12.906937,77.699942
12.8842757,77.62795570000002
12.878639,77.67201399999999
12.99143,77.7205139
12.8640688,77.6979503
12.8847986,77.6675021
13.0445527,77.5088305
13.0499669,77.5933108
12.8759951,77.6421833
12.9320964,77.51022449999999
12.884808,77.685152
12.8656562,77.69006399999999
12.8381526,77.8432415
12.9899643,77.78185359999999
12.8935672,77.6938473
12.8681733,77.6951194
12.833466,77.669921
12.8816933,77.47161009999999
12.8561767,77.5418038
12.8750421,77.54395509999999
12.915558,77.592652
12.92781,77.632888
12.8551283,77.5936002
12.9863396,77.6670031
13.064828,77.5051758
12.8921796,77.67382889999999
12.9024372,77.6313115
12.8870631,77.45370779999999
13.0527303,77.677491
12.9174004,77.7168506
12.9105194,77.6825606
12.8968323,77.54116719999999
12.895314,77.53021439999999
12.9943081,77.70449769999999
12.8294758,77.6661048
13.1857708,77.66031029999999
13.1573953,77.6016927
13.0730645,77.64373189999999
12.930827,77.53819899999999
13.085357,77.644525
12.8505636,77.6019434
12.9418086,77.7023823
13.0443079,77.74501289999999
12.9306574,77.6864719
13.230003,77.72362079999999
12.8677967,77.6978713
12.90952,77.724401
13.0609295,77.6417051
12.834063,77.74269489999999
12.8141256,77.50819419999999
13.0658986,77.62399860000001
12.934066,77.74157699999999
12.8288136,77.6511943
13.1003515,77.6320051
12.9582656,77.74662649999999
13.0892362,77.6014
13.0542876,77.48404239999999
12.9582656,77.74662649999999
12.9813098,77.7095717
12.9306574,77.6864719
13.0542876,77.48404239999999
12.787143,77.77711099999999
12.9128816,77.4958233
12.849516,77.669984
13.0375925,77.7082434
12.8636392,77.5406447
13.0530435,77.7619136
12.867993,77.6612248
12.974269,77.7568397
13.0183013,77.7252647
13.1500949,77.61794379999999
12.9754771,77.7038489
12.834025,77.7865073
12.9492971,77.7166496
12.8919021,77.6376131
12.8687962,77.6258232
13.0311397,77.6579922
13.2032646,77.6635981
12.8192308,77.66407
12.90064,77.711096
13.0530787,77.5743451
12.9262427,77.6405757
13.1201364,77.58103299999999
12.9827531,77.5186374
12.7861871,77.5123704
13.083073,77.6543973
12.9085662,77.6446577
12.8525569,77.7825326
13.1480106,77.64160230000002
13.083073,77.6543973
13.0735045,77.6511247
13.0639183,77.73973289999999
13.0708496,77.75127239999999
13.0559341,77.6611702
12.8671125,77.6862204
12.8754555,77.6032484
12.8363904,77.69773719999999
12.9715987,77.5945627
13.0832763,77.6423729
13.0244172,77.76198749999999
13.0861508,77.62403549999999
13.119653,77.802262
13.1042593,77.77487239999999
12.7425352,77.6683509
13.1461447,77.6376119
13.0371494,77.7517183
13.1041146,77.60629639999999
12.8297958,77.6660848
12.8956917,77.6775754
13.0468846,77.7523614
12.8361701,77.6966127
13.011668,77.6712713
12.9170738,77.6722151
12.832239,77.6595798
13.0289204,77.7079727
13.0166354,77.7281167
12.8340825,77.6950016
13.0166354,77.7281167
13.2320575,77.7402329
12.8340825,77.6950016
12.9303537,77.7302936
12.9957229,77.6079918
12.9026133,77.7018458
13.077151,77.6382007
12.8634456,77.53214299999999
12.9382404,77.6871472
12.9886925,77.5941112
13.097949,77.644494
13.046621,77.50250799999999
12.8917718,77.565457
12.8826228,77.7831451
12.832357,77.7028035
12.963659,77.61464869999999
12.8657356,77.8052447
13.280901,77.7262083
13.094024,77.60910609999999
12.9715987,77.5945627
13.0862364,77.6326754
12.903687,77.7170089
12.8236447,77.65299089999999
12.9095176,77.68542
12.9665264,77.6139089
13.0760867,77.6364212
12.8954456,77.5884526
12.9604699,77.6500106
13.0776893,77.5385716
12.9136256,77.6382753
12.9025603,77.6247599
12.8827394,77.5861908
13.1395085,77.57063950000001
12.9066586,77.6795801
12.8623542,77.52866829999999
12.7595383,77.70263489999999
13.1097661,77.5587431
12.9752279,77.7452412
12.9715987,77.5945627
12.8780046,77.54853229999999
13.130345,77.8254697
12.8654578,77.6976643
13.0617529,77.50699999999999
12.9751074,77.7527258
12.8161591,77.79282119999999
13.031804,77.661173
12.947932,77.445078
12.8636392,77.5406447
12.9103529,77.6846989
12.9745516,77.76798330000001
13.2661949,77.7388028
12.905134,77.7048731
12.9401171,77.7336308
12.9334857,77.7485129
12.9147753,77.6041391
12.9715987,77.5945627
12.8572384,77.59897769999999
12.9001488,77.59261409999999
13.1251357,77.6450215
12.9478872,77.7224729
43.9695148,-99.9018131
12.960705,77.4971036
12.8654578,77.6976643
12.9147753,77.6041391
12.9715987,77.5945627
12.8572384,77.59897769999999
13.031804,77.661173
12.9299576,77.7401083
12.8636392,77.5406447
13.2661949,77.7388028
12.9757829,77.7417992
12.9797094,77.49931140000001
12.9401171,77.7336308
12.8864479,77.70514709999999
12.9001488,77.59261409999999
12.9478872,77.7224729
13.0021832,77.7276819
12.9097565,77.6099162
12.9232226,77.4780692
13.0639183,77.73973289999999
12.9027777,77.6837666
12.8964286,77.70806759999999
12.93025,77.5751633
13.0416462,77.74364489999999
13.0779618,77.6533609
13.1207272,77.60800720000002
12.9231407,77.6967126
12.9666845,77.59954599999999
12.9697226,77.7713555
13.0073616,77.7506585
12.985145,77.726751
12.9789932,77.7113528
13.087926,77.4458392
12.8001258,77.7830215
12.839761,77.72563219999999
12.8840635,77.60568889999999
12.9387133,77.7162381
12.8378157,77.6940515
13.0191483,77.672857
12.9212968,77.69453949999999
12.867074,77.69080799999999
13.111337,77.5681996
13.1460926,77.6389257
12.8275997,77.7729567
12.8831728,77.7877736
13.0610879,77.63975789999999
13.0239094,77.6618851
12.8570477,77.5407321
12.9050736,77.704743
13.0283684,77.75069270000002
12.8249955,77.7556354
12.8821041,77.6198368
13.2459154,77.7145355
12.9779258,77.7370902
12.879664,77.55231669999999
12.7808199,77.72399589999999
12.8921457,77.5902232
12.9865162,77.822102
12.9831056,77.7181327
13.026091,77.48132799999999
12.896422,77.5299197
13.026091,77.48132799999999
12.9831056,77.7181327
13.0832763,77.6423729
12.8821041,77.6198368
12.8921457,77.5902232
12.8596021,77.5298378
13.0375445,77.63589259999999
13.0831589,77.6194189
12.997227,77.621871
12.8595114,77.7685616
12.9715987,77.5945627
12.7879805,77.7116203
12.8982134,77.6726237
12.9099636,77.60450949999999
13.0608351,77.6330036
12.9108838,77.62421280000001
12.8695931,77.6546046
12.8645663,77.64013039999999
12.8728757,77.69595129999999
12.9996774,77.6663724
12.8291828,77.6619456
12.7609104,77.6963918
12.9437506,77.57375990000001
13.1141821,77.56665579999999
12.9339158,77.6019266
12.8219467,77.65774549999999
13.019059,77.707093
12.89072,77.63837459999999
12.9144324,77.70218369999999
12.8219467,77.65774549999999
13.0754163,77.7242591
13.019059,77.707093
12.8711086,77.5780753
12.8661314,77.66641539999999
12.8776451,77.546492
12.8217185,77.6598477
13.0544261,77.5960248
12.8469172,77.58784519999999
12.8639934,77.6629466
13.0161167,77.6599252
13.0679382,77.6059904
13.0626596,77.62788309999999
12.8823501,77.47229659999999
12.866571,77.7720839
12.9608801,77.74778549999999
12.9452912,77.67882329999999
12.859542,77.5299544
12.8760537,77.6121874
13.0045009,77.7300865
13.236074,77.7267615
12.9184653,77.6758485
13.0925662,77.5998497
12.7101547,77.7072491
12.8953453,77.5795323
13.270314,77.61911599999999
12.9164497,77.6942608
13.0151889,77.7057087
13.2293032,77.5480973
12.9185092,77.5940323
12.8953453,77.5795323
12.8631579,77.535788
12.8318138,77.79813899999999
12.9164497,77.6942608
13.0151889,77.7057087
13.1395085,77.57063950000001
12.9118913,77.668165
12.9902606,77.5961311
12.9185092,77.5940323
12.8011407,77.6796032
12.9376923,77.713246
12.9905248,77.7139077
12.9878209,77.6668541
13.410396,77.71509759999999
12.8554461,77.809677
13.0837992,77.66192149999999
12.851016,77.6807465
13.059249,77.762768
13.1042012,77.5561585
13.048417,77.60612789999999
12.9450837,77.7524506
13.2264186,77.723767
13.1361505,77.5706196
12.7998369,77.6793722
13.0027226,77.6612167
13.0698679,77.58699580000001
12.9303569,77.63659729999999
12.8599997,77.5745195
13.1000006,77.63371990000002
12.8911424,77.6447601
12.9671,77.7347721
12.9450837,77.7524506
12.8667734,77.78723459999999
12.920315,77.5616
12.9048311,77.70290810000002
13.0184845,77.70791849999999
12.9853338,77.76096770000001
13.1000006,77.63371990000002
12.8911424,77.6447601
12.8671517,77.6898081
13.1319198,77.81879239999999
12.8536467,77.7840279
12.944991,77.711179
12.9853863,77.7591065
12.8639286,77.5981177
12.9715987,77.5945627
13.0764068,77.66594429999999
12.8608338,77.6734677
13.062335,77.665454
12.8350619,77.7735794
12.9492007,77.717493
12.852932,77.67846899999999
13.0054998,77.5782716
12.9246763,77.6308584
12.8534247,77.65302580000001
12.9280203,77.6609868
13.0265663,77.5451712
12.8762164,77.6164271
12.8650822,77.6232727
12.8937,77.5866427
12.9241916,77.6961269
12.8650822,77.6232727
13.0265663,77.5451712
12.9715987,77.5945627
12.9715987,77.5945627
12.8762164,77.6164271
12.8277163,77.77764979999999
12.8661023,77.66587799999999
13.1012353,77.630922
13.0793738,77.6625359
12.8348947,77.648506
12.9962293,77.6689762
12.9194265,77.736761
12.7671408,77.6316248
12.8730577,77.5714702
13.0320876,77.7210642
12.921249,77.72203800000001
12.8423459,77.727032
12.8646922,77.5911405
12.9048299,77.8677685
12.8589085,77.613768
12.8606884,77.7767483
12.9890574,77.7659146
12.9500313,77.4978003
12.9216881,77.6956648
13.0372514,77.6894379
13.2364997,77.67890609999999
12.9293554,77.4995552
12.989259,77.731264
12.9907059,77.7227793
12.9647206,77.75527939999999
13.0887141,77.6594168
12.8944929,77.6607174
12.7671408,77.6316248
13.1012353,77.630922
13.092666,77.63287
12.8505636,77.6019434
13.0320876,77.7210642
12.921249,77.72203800000001
12.753406,77.64903799999999
12.9048299,77.8677685
12.9676128,77.70421250000001
12.8606884,77.7767483
13.0372514,77.6894379
13.2364997,77.67890609999999
12.9726354,77.7340972
12.8763746,77.53045089999999
12.8420581,77.6463682
13.0606714,77.5200615
12.9741618,77.7439856
12.9640102,77.7499354
12.8983834,77.61832369999999
12.9175193,77.6284075
12.8610024,77.78054159999999
12.9574201,77.74059419999999
13.0040638,77.56184850000001
12.9224054,77.67501229999999
12.8627811,77.6030904
13.0171545,77.5504018
12.8700365,77.6272663
13.0171545,77.5504018
12.8505636,77.6019434
12.8608338,77.6734677
13.1020363,77.6189762
12.8382576,77.6846614
13.08155,77.99826999999999
12.9081743,77.68355129999999
12.9726354,77.7340972
12.8763746,77.53045089999999
13.0351177,77.70421859999999
12.9313675,77.7418874
12.8518163,77.5573227
12.9715987,77.5945627
12.867993,77.6612248
12.9175193,77.6284075
12.9566809,77.7248939
13.0305625,77.668072
13.0191276,77.7241543
12.9780797,77.69299070000001
13.0694552,77.5173107
12.8849319,77.6048938
12.8183059,77.6898768
12.8627811,77.6030904
12.9196722,77.6659963
12.8550179,77.7850851
12.9757272,77.6158504
12.940446,77.623403
12.9960918,77.583631
12.7786333,77.7245665
12.8849319,77.6048938
12.7867076,77.774883
12.8776976,77.69838349999999
13.0472844,77.61612939999999
12.8518163,77.5573227
12.940446,77.623403
12.9960918,77.583631
12.9029705,77.66220729999999
13.0305625,77.668072
12.875594,77.612397
13.0694552,77.5173107
12.7445533,77.78244289999999
13.0254031,77.54917760000001
12.8367538,77.6978783
13.0463979,77.5984395
12.9757272,77.6158504
13.0446521,77.5000402
12.9312341,77.5290558
12.9715987,77.5945627
13.0530787,77.5743451
12.911386,77.5559079
12.9299576,77.7401083
13.0103618,77.65204690000002
12.9735006,77.6823713
13.0106268,77.6532302
12.9282006,77.6680634
13.080659,77.625441
12.8947372,77.57857159999999
12.8720988,77.52955089999999
12.9842196,77.76340929999999
12.9385302,77.5231804
13.4682719,77.80969259999999
12.8872949,77.6214482
12.916873,77.6358182
12.7780888,77.7296121
13.0143196,77.7609495
12.9811535,77.5634417
13.1351114,77.5622471
12.8877919,77.591002
13.038895,77.70258500000001
12.9165932,77.6347147
12.9715987,77.5945627
12.8146987,77.67012369999999
12.9649561,77.7203535
12.8547931,77.59766669999999
12.7964534,77.68640409999999
19.1153798,72.9091436
12.9026286,77.7069429
13.0833854,77.6375082
13.0713565,77.58518169999999
12.9658617,77.7224633
12.981788,77.5998037
13.063187,77.66269969999999
12.9904266,77.7142049
12.9155329,77.4933195
12.8627337,77.5943649
13.046768,77.4902439
12.9372072,77.7491799
12.891805,77.58245529999999
12.8664422,77.6907409
12.9372072,77.7491799
13.0077592,77.7399015
13.204637,77.6506622
13.0611983,77.75757899999999
12.8830931,77.5830352
13.0321173,77.5388378
13.0288528,77.6649757
12.958045,77.7390325
13.0669963,77.6468544
12.860781,77.5902906
12.9366872,77.74873629999999
12.858655,77.6984882
12.9930415,77.8059633
13.0721162,77.5348332
12.9885109,77.7817547
12.9769223,77.73338179999999
12.8779199,77.52976389999999
12.8864112,77.6290643
12.9275441,77.4936815
12.8626587,77.604309
12.9821505,77.7602375
12.9715987,77.5945627
13.0345488,77.66741549999999
13.0968857,77.647408
12.9607204,77.5943232
12.8878665,77.6441936
13.0840921,77.5413269
12.8732821,77.787371
12.9852588,77.75189180000001
12.9852588,77.75189180000001
12.8354267,77.76861389999999
12.8867375,77.5451932
12.8318141,77.6551811
13.0080164,77.7621594
12.9718563,77.4790222
13.1777165,77.55935149999999
12.8803091,77.5839891
12.8913922,77.69372369999999
12.9181948,77.6695175
13.0385196,77.6181119
12.9315349,77.67864809999999
12.8699879,77.8103632
12.8453334,77.6481115
13.0873611,77.6247607
12.8763618,77.5285878
12.806845,77.7825336
13.2418908,77.720995
13.0549285,77.762862
12.9567983,77.56782799999999
12.8124009,77.7342541
13.0877551,77.6038995
12.9234947,77.6851069
13.0611983,77.75757899999999
13.0860725,77.6064885
12.7304474,77.70335519999999
12.9344706,77.68350629999999
12.9295788,77.7405079
12.8707878,77.5963239
12.8758824,77.5812546
12.9181948,77.6695175
12.7808199,77.72399589999999
12.8453334,77.6481115
12.8921607,77.563372
12.8596605,77.7656243
13.0345318,77.7024472
13.2389421,77.7059788
12.8651727,77.5484676
12.9090034,77.6688901
13.0591532,77.643044
12.8915171,77.71009699999999
13.0657555,77.65154439999999
12.8948188,77.7030423
12.93844,77.7431417
13.129355,77.595041
13.0767319,77.7341204
13.0611983,77.75757899999999
13.0860725,77.6064885
12.9828292,77.7552035
12.9026133,77.7018458
12.855583,77.597298
12.9616048,77.74209499999999
12.8670332,77.57339809999999
12.8953434,77.5795256
12.9917127,77.7185076
13.086763,77.6214664
12.8784133,77.7097953
12.9013076,77.65341699999999
12.985451,77.4864
12.963803,77.5610241
12.8784133,77.7097953
13.0767319,77.7341204
12.9013076,77.65341699999999
12.9732444,77.677601
12.8945651,77.6632973
12.957703,77.5758522
12.963803,77.5610241
12.915819,77.66976079999999
12.8938298,77.5294655
13.1395085,77.57063950000001
12.8730771,77.6441754
13.2036001,77.6645319
12.8688053,77.61804939999999
12.9568204,77.7070217
13.0859552,77.62378000000001
12.9715987,77.5945627
12.8737585,77.6677287
12.9757496,77.7425161
12.88624,77.597681
13.1220505,77.57686009999999
12.9960104,77.48484119999999
13.0268946,77.5464606
12.9340795,77.7059496
12.9156691,77.6909634
13.0611983,77.75757899999999
12.8904203,77.5148337
12.8645579,77.6594665
12.9691977,77.7388622
12.8461858,77.82759890000001
12.8588873,77.56676689999999
12.7481938,77.6837066
12.8588873,77.56676689999999
12.8461858,77.82759890000001
12.8345846,77.6635615
12.8688053,77.61804939999999
12.8745128,77.6517073
12.9685201,77.7424363
12.8853283,77.7047401
12.9263467,77.6680634
13.1220505,77.57686009999999
12.875964,77.55190499999999
12.8913922,77.69372369999999
12.8645579,77.6594665
13.0863313,77.6028616
12.9267833,77.6726791
13.1883652,77.65808760000002
13.0361409,77.69325239999999
12.938386,77.617803
12.8391167,77.6563997
12.9918197,77.71943279999999
12.8313905,77.775604
12.8984206,77.5855194
12.9590509,77.7494998
12.9132624,77.6704345
12.8787673,77.6376676
12.9486621,77.69325239999999
12.9956569,77.6104792
12.9758193,77.5570922
13.0927842,77.6324403
12.8491125,77.6078187
13.231919,77.674463
13.0051219,77.6644468
12.8787211,77.6110659
13.0053452,77.7482751
12.9112501,77.5113871
12.8134935,77.5117193
13.0956915,77.6478017
12.8145655,77.67290059999999
13.1128005,77.57010129999999
12.8943569,77.6618761
13.0261844,77.62669679999999
13.0046798,77.71826039999999
12.9183563,77.6650713
12.8937057,77.7681863
13.0624992,77.62152929999999
12.8192308,77.66407
12.852932,77.67846899999999
12.9111022,77.6777582
13.0972391,77.57029750000001
12.8355532,77.6916476
12.9748291,77.61898699999999
12.8227035,77.66084110000001
12.9059509,77.7038144
12.828163,77.78602479999999
12.9090034,77.6688901
12.9036263,77.606235
12.8955387,77.70596619999999
12.8227035,77.66084110000001
12.8921388,77.7095138
12.9815216,77.7176076
13.0334447,77.6374762
12.928366,77.6317759
12.8321675,77.6632722
12.991444,77.615403
12.9918038,77.66070409999999
12.7861815,77.71243869999999
12.9969877,77.68995489999999
12.9914639,77.7029976
13.0012678,77.6225051
13.0301107,77.7620013
12.9714651,77.540545
12.780214,77.603303
12.9715987,77.5945627
13.0666284,77.65231539999999
13.131781,77.5661959
13.0569,77.623807
12.9828416,77.72180469999999
13.0473654,77.62548389999999
12.8647018,77.5956349
12.9671661,77.7570509
12.9389997,77.5180225
13.0761452,77.6406964
12.9665946,77.76514519999999
12.7587473,77.6711502
12.8656865,77.61948780000002
13.0668077,77.6602794
13.0544515,77.6194419
12.756369,77.70242569999999
13.0683918,77.60496169999999
13.0590857,77.6590355
13.0323,77.69942309999999
12.9124021,77.6387393
13.0756934,77.61737629999999
13.0345602,77.7896753
12.9726354,77.7340972
12.8213574,77.6876728
12.8666049,77.6672102
13.051404,77.5369911
12.9715987,77.5945627
12.9088641,77.6628913
12.9662768,77.7243859
12.9422451,77.70145169999999
12.9805009,77.74359869999999
12.8569538,77.7662866
12.996111,77.72033210000001
12.9066722,77.64302579999999
13.0547182,77.5937366
12.9488884,77.7214587
12.862021,77.6623552
12.9033063,77.68468179999999
13.018249,77.707173
12.9976477,77.7598434
12.9197319,77.6901979
13.06663,77.656796
12.9389418,77.7129508
13.077676,77.6104505
13.1115752,77.5722524
12.831385,77.700493
12.9713671,77.6119065
12.887104,77.5521255
12.8964934,77.58584549999999
12.874364,77.6173867
12.887104,77.5521255
12.9048299,77.8677685
12.7384134,77.70856660000001
13.0371268,77.6643917
12.9948427,77.7645333
12.9478889,77.5353712
12.9715987,77.5945627
12.8033514,77.6714398
12.8162764,77.8628083
12.919196,77.668466
13.0407862,77.6753256
12.8784133,77.7097953
13.0398047,77.6124624
13.0258664,77.68033059999999
13.014444,77.62918599999999
13.0459165,77.5419656
12.8511396,77.6735544
12.8642033,77.53674
12.7995085,77.6563883
12.9373858,77.73747379999999
12.9224347,77.67112929999999
13.2805947,77.6198082
12.878726,77.5444685
12.8734735,77.63437239999999
13.005386,77.73160519999999
13.1152916,77.5774514
12.8874178,77.6294089
13.0047047,77.7145949
12.8879764,77.57812729999999
12.960095,77.741935
12.7995085,77.6563883
12.8930968,77.5883631
13.0643327,77.56973119999999
13.0698545,77.6037801
12.8476197,77.6881725
12.8734735,77.63437239999999
12.9679039,77.73286949999999
12.9719967,77.7153684
13.005386,77.73160519999999
13.1152916,77.5774514
12.9824845,77.6460185
12.8874178,77.6294089
12.8717726,77.5979352
12.9602478,77.73795679999999
12.9935525,77.6838545
12.9541525,77.68938279999999
12.9328719,77.68466950000001
12.9715638,77.6127715
12.9026338,77.70694230000001
12.9785119,77.5631574
13.2026171,77.6241374
12.9650697,77.75108770000001
12.8643066,77.5212751
12.8957846,77.68659029999999
13.1335429,77.5729612
12.8560454,77.6491728
12.9725255,77.7133728
12.9274179,77.7389044
13.257391,77.7088976
12.9035751,77.6649043
12.7697881,77.6981747
12.9835136,77.5299315
12.8874544,77.5537026
13.073524,77.74467159999999
13.0040017,77.717381
13.0225129,77.7147406
12.8726581,77.5945658
13.0159262,77.7626956
12.8328724,77.68971239999999
12.8652341,77.5576347
12.9393493,77.5190858
12.9706326,77.7367999
13.042217,77.6552918
13.0290541,77.6302934
12.916974,77.63152
12.9404754,77.58134650000001
13.0395202,77.6621751
12.8281273,77.7766475
12.915705,77.54865029999999
12.858472,77.58184159999999
12.835969,77.69162299999999
13.0800374,77.6337759
13.0601142,77.63685559999999
13.129355,77.595041
13.0624834,77.626811
12.9106527,77.6840375
12.8496595,77.7347463
12.8528408,77.78278929999999
13.0395202,77.6621751
13.0396616,77.67260139999999
13.042217,77.6552918
12.8281273,77.7766475
13.017519,77.70901839999999
13.129355,77.595041
12.8528408,77.78278929999999
12.897131,77.52640579999999
12.9245191,77.6528063
12.9417311,77.7510344
12.9746481,77.62485199999999
12.9617125,77.7324062
12.9364507,77.7274439
13.084283,77.642781
12.9138057,77.6833284
12.940446,77.623403
13.1215868,77.6205622
13.0663641,77.58699659999999
12.8730823,77.66710619999999
13.0350995,77.7520959
13.011181,77.75973979999999
12.9767323,77.5148708
12.9042533,77.52746460000002
12.9220588,77.7231568
12.985034,77.59576799999999
12.9064791,77.64502689999999
12.9100769,77.70397059999999
13.01401,77.71703099999999
12.8079224,77.7774934
12.9167469,77.7168083
12.8977003,77.6678125
12.9220588,77.7231568
12.890488,77.5521392
12.932482,77.7264103
12.9482601,77.67656819999999
12.9525107,77.7206956
12.8578542,77.7978698
12.8811223,77.61957919999999
12.9064791,77.64502689999999
12.8150853,77.5067053
12.773142,77.484082
12.985034,77.59576799999999
12.9750622,77.7588202
12.7401871,77.6791026
13.0292141,77.661057
12.915528,77.6254919
13.237063,77.72428
13.01401,77.71703099999999
12.8079224,77.7774934
12.9167469,77.7168083
13.0629474,77.6230776
13.019696,77.721148
12.9113224,77.6847566
13.0563101,77.5951032
12.9479238,77.7126668
13.0694591,77.530547
12.9165545,77.6184368
12.8988592,77.6682758
13.1035207,77.57967339999999
12.9216975,77.5997916
13.0165757,77.5475265
13.0726436,77.6183587
12.9372251,77.70457449999999
12.8988592,77.6682758
12.9276275,77.6891907
12.9216975,77.5997916
12.985738,77.5748938
12.8384012,77.6470954
12.976704,77.7584705
12.876606,77.610831
12.932482,77.7264103
13.0769388,77.6394475
12.832197,77.64891899999999
12.9482601,77.67656819999999
13.0571116,77.62821339999999
12.9238214,77.4766588
12.8578542,77.7978698
12.8592252,77.646217
12.8716449,77.5962133
12.9485069,77.7173176
12.9750622,77.7588202
12.9124021,77.6387393
12.9176952,77.6973403
12.7401871,77.6791026
13.0292141,77.661057
12.915528,77.6254919
13.237063,77.72428
12.8929578,77.6742451
12.9105043,77.6516836
12.8679098,77.5935277
12.8951713,77.668645
12.9039732,77.6083714
12.9307557,77.71124069999999
13.0281274,77.68969229999999
13.0726436,77.6183587
13.0165757,77.5475265
12.9276275,77.6891907
13.0851417,77.6070356
13.0767278,77.659311
12.8699879,77.8103632
12.9080207,77.488539
12.8436657,77.58778269999999
12.7828926,77.65815649999999
12.9989205,77.7228561
12.976704,77.7584705
12.8753207,77.6355191
12.796947,77.531457
13.3526756,77.7221923
